,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Passing Distence,Forward Distance
5835,10,Huskies,Huskies_D3,Huskies_M8,1H,35.618324,Simple pass,31,73,62,77,31.25699922,
5836,10,Huskies,Huskies_M8,Huskies_F2,1H,38.655331,Simple pass,62,77,61,63,14.03566885,
5837,10,Huskies,Huskies_F2,Huskies_M5,1H,40.761729,Simple pass,61,63,71,15,49.03060269,
5838,10,Huskies,Huskies_M5,Huskies_D4,1H,45.397308,Simple pass,71,15,86,6,17.49285568,
5839,10,Opponent10,Opponent10_M4,Opponent10_D3,1H,50.97813,Simple pass,74,43,72,83,40.04996879,
5840,10,Opponent10,Opponent10_M1,Opponent10_D4,1H,73.836881,Simple pass,36,85,44,96,13.60147051,
5841,10,Opponent10,Opponent10_D4,Opponent10_D5,1H,75.870147,Simple pass,44,96,62,88,19.6977156,
5842,10,Opponent10,Opponent10_D5,Opponent10_D2,1H,82.801802,Simple pass,62,88,68,30,58.30951895,
5843,10,Opponent10,Opponent10_D2,Opponent10_D5,1H,87.577241,Simple pass,68,30,67,81,51.00980298,
5844,10,Opponent10,Opponent10_D5,Opponent10_M1,1H,91.410934,Simple pass,67,81,43,88,25,
5845,10,Opponent10,Opponent10_D4,Opponent10_M3,1H,97.397374,Simple pass,29,98,45,68,34,
5846,10,Opponent10,Opponent10_M3,Opponent10_D2,1H,100.315165,Simple pass,45,68,41,36,32.24903099,
5847,10,Opponent10,Opponent10_D2,Opponent10_D1,1H,103.26596,Simple pass,41,36,32,43,11.40175425,
5848,10,Opponent10,Opponent10_D1,Opponent10_D2,1H,108.27493,Simple pass,32,43,42,13,31.6227766,
5849,10,Opponent10,Opponent10_D2,Opponent10_D1,1H,111.240513,Simple pass,42,13,39,31,18.24828759,
5850,10,Opponent10,Opponent10_D1,Opponent10_D4,1H,114.271958,High pass,39,31,21,92,63.60031446,
5851,10,Huskies,Huskies_M1,Huskies_D7,1H,154.230672,Simple pass,40,85,33,96,13.03840481,
5852,10,Huskies,Huskies_D7,Huskies_D3,1H,154.872615,Simple pass,33,96,18,94,15.13274595,
5853,10,Huskies,Huskies_D3,Huskies_G1,1H,158.623844,Simple pass,18,94,5,67,29.96664813,
5854,10,Opponent10,Opponent10_M3,Opponent10_M2,1H,170.761792,Simple pass,46,53,38,44,12.04159458,
5855,10,Huskies,Huskies_M4,Huskies_D7,1H,208.80591,Head pass,58,81,42,83,16.1245155,
5856,10,Huskies,Huskies_D7,Huskies_M1,1H,209.32968,Simple pass,42,83,45,70,13.34166406,
5857,10,Huskies,Huskies_M1,Huskies_D3,1H,211.475113,Simple pass,45,70,29,86,22.627417,
5858,10,Huskies,Huskies_D3,Huskies_F1,1H,213.397475,High pass,29,86,84,94,55.57877293,
5859,10,Huskies,Huskies_M1,Huskies_D7,1H,298.253534,Simple pass,43,83,32,93,14.86606875,
5860,10,Huskies,Huskies_F2,Huskies_D7,1H,323.565523,Simple pass,39,84,40,94,10.04987562,
5861,10,Huskies,Huskies_D3,Huskies_G1,1H,334.015875,Simple pass,14,99,10,38,61.13100686,
5862,10,Huskies,Huskies_F1,Huskies_D7,1H,345.920756,Simple pass,51,86,37,91,14.86606875,
5863,10,Huskies,Huskies_D7,Huskies_M4,1H,347.023962,Simple pass,37,91,39,86,5.385164807,
5864,10,Huskies,Huskies_M4,Huskies_D3,1H,351.549625,Simple pass,39,86,27,82,12.64911064,
5865,10,Huskies,Huskies_D3,Huskies_D2,1H,353.335213,Simple pass,27,82,31,37,45.17742799,
5866,10,Huskies,Huskies_D2,Huskies_G1,1H,358.457542,Simple pass,31,37,8,70,40.22437072,
5867,10,Huskies,Huskies_G1,Huskies_F1,1H,363.728416,Launch,8,70,66,83,59.43904441,
5868,10,Opponent10,Opponent10_D4,Opponent10_D3,1H,369.519078,Head pass,70,86,57,91,13.92838828,
5869,10,Opponent10,Opponent10_D4,Opponent10_M2,1H,376.852897,Simple pass,69,89,61,61,29.12043956,
5870,10,Opponent10,Opponent10_D5,Opponent10_D2,1H,402.575317,Simple pass,72,92,70,44,48.0416486,
5871,10,Opponent10,Opponent10_D2,Opponent10_M3,1H,407.525427,Simple pass,70,44,56,17,30.41381265,
5872,10,Opponent10,Opponent10_M3,Opponent10_D2,1H,410.478532,Simple pass,56,17,79,31,26.92582404,
5873,10,Opponent10,Opponent10_D2,Opponent10_M3,1H,414.883289,Simple pass,79,31,59,9,29.73213749,
5874,10,Opponent10,Opponent10_M3,Opponent10_M2,1H,417.356047,High pass,59,9,3,14,56.22277119,
5875,10,Opponent10,Opponent10_D1,Opponent10_M4,1H,491.646603,Simple pass,50,96,34,95,16.03121954,
5876,10,Opponent10,Opponent10_M4,Opponent10_D4,1H,493.906966,Simple pass,34,95,64,76,35.51056181,
5877,10,Opponent10,Opponent10_D4,Opponent10_G1,1H,495.513733,Simple pass,64,76,80,42,37.57658846,
5878,10,Opponent10,Opponent10_G1,Opponent10_D2,1H,500.938693,High pass,80,42,32,23,51.623638,
5879,10,Opponent10,Opponent10_D2,Opponent10_M1,1H,508.565595,Simple pass,40,30,46,38,10,
5880,10,Opponent10,Opponent10_M1,Opponent10_M3,1H,509.64225,Simple pass,46,38,40,13,25.70992026,
5881,10,Opponent10,Opponent10_M3,Opponent10_M2,1H,511.697836,Simple pass,40,13,8,17,32.24903099,
5882,10,Opponent10,Opponent10_M2,Opponent10_D3,1H,514.116522,Cross,8,17,13,59,42.29657197,
5883,10,Opponent10,Opponent10_M1,Opponent10_M3,1H,554.640115,Simple pass,66,71,65,48,23.02172887,
5884,10,Opponent10,Opponent10_M3,Opponent10_M4,1H,555.149041,Simple pass,65,48,60,67,19.6468827,
5885,10,Opponent10,Opponent10_M4,Opponent10_F1,1H,557.072782,Simple pass,60,67,31,81,32.20248438,
5886,10,Opponent10,Opponent10_F1,Opponent10_M4,1H,562.483588,Cross,8,79,12,9,70.11419257,
5887,10,Opponent10,Opponent10_M1,Opponent10_D3,1H,610.833563,Simple pass,62,81,62,98,17,
5888,10,Huskies,Huskies_D4,Huskies_M5,1H,638.308275,Simple pass,25,42,26,25,17.02938637,
5889,10,Huskies,Huskies_M5,Huskies_F1,1H,649.022506,Simple pass,53,36,66,38,13.15294644,
5890,10,Huskies,Huskies_F1,Huskies_M5,1H,649.250706,Simple pass,66,38,62,26,12.64911064,
5891,10,Huskies,Huskies_M5,Huskies_M1,1H,649.874831,Simple pass,62,26,40,24,22.09072203,
5892,10,Huskies,Huskies_M1,Huskies_M4,1H,652.082128,Simple pass,40,24,54,66,44.27188724,
5893,10,Huskies,Huskies_M4,Huskies_F2,1H,654.022813,Simple pass,54,66,66,49,20.80865205,
5894,10,Huskies,Huskies_F2,Huskies_M4,1H,655.421644,Simple pass,66,49,61,59,11.18033989,
5895,10,Huskies,Huskies_M1,Huskies_D4,1H,660.987614,Simple pass,56,36,58,9,27.07397274,
5896,10,Huskies,Huskies_D4,Huskies_F2,1H,662.497293,Simple pass,58,9,67,22,15.8113883,
5897,10,Huskies,Huskies_F2,Huskies_D4,1H,665.395202,Simple pass,67,22,64,13,9.486832981,
5898,10,Huskies,Huskies_D4,Huskies_M1,1H,666.876739,Simple pass,64,13,53,26,17.02938637,
5899,10,Huskies,Huskies_M1,Huskies_D3,1H,671.624659,Simple pass,54,44,53,74,30.01666204,
5900,10,Huskies,Huskies_D3,Huskies_D7,1H,674.441014,Simple pass,53,74,65,94,23.32380758,
5901,10,Huskies,Huskies_D7,Huskies_M8,1H,676.188076,Simple pass,65,94,67,84,10.19803903,
5902,10,Huskies,Huskies_M8,Huskies_D7,1H,677.666892,Simple pass,67,84,70,90,6.708203932,
5903,10,Opponent10,Opponent10_D5,Opponent10_D2,1H,710.347442,Simple pass,48,91,61,48,44.92215489,
5904,10,Opponent10,Opponent10_D2,Opponent10_M3,1H,713.757715,Simple pass,61,48,48,33,19.84943324,
5905,10,Opponent10,Opponent10_M3,Opponent10_D1,1H,719.245503,Simple pass,48,33,43,8,25.49509757,
5906,10,Opponent10,Opponent10_D1,Opponent10_M2,1H,720.144781,Simple pass,43,8,33,25,19.72308292,
5907,10,Opponent10,Opponent10_G1,Opponent10_D5,1H,768.859815,Hand pass,87,69,72,94,29.15475947,
5908,10,Opponent10,Opponent10_D5,Opponent10_D4,1H,775.565544,Simple pass,42,86,37,99,13.92838828,
5909,10,Huskies,Huskies_D3,Huskies_F2,1H,778.215455,High pass,25,78,44,57,28.31960452,
5910,10,Opponent10,Opponent10_M3,Opponent10_D1,1H,782.20075,Simple pass,51,53,54,29,24.18677324,
5911,10,Huskies,Huskies_D4,Huskies_F2,1H,786.567338,Simple pass,35,11,42,31,21.1896201,
5912,10,Huskies,Huskies_F2,Huskies_M5,1H,787.852563,Simple pass,42,31,51,7,25.63201124,
5913,10,Huskies,Huskies_G1,Huskies_F1,1H,872.204915,High pass,26,51,77,11,64.81512169,
5914,10,Huskies,Huskies_F2,Huskies_M1,1H,877.318659,Simple pass,72,13,68,30,17.4642492,
5915,10,Huskies,Huskies_M1,Huskies_M4,1H,879.518474,Simple pass,68,30,60,41,13.60147051,
5916,10,Huskies,Huskies_M4,Huskies_D3,1H,880.914207,Simple pass,60,41,69,66,26.57066051,
5917,10,Huskies,Huskies_D3,Huskies_M8,1H,883.81577,Simple pass,69,66,71,74,8.246211251,
5918,10,Opponent10,Opponent10_D5,Opponent10_D4,1H,900.529002,Simple pass,88,89,80,99,12.80624847,
5919,10,Opponent10,Opponent10_D4,Opponent10_D5,1H,901.302261,Simple pass,80,99,91,84,18.60107524,
5920,10,Huskies,Huskies_D3,Huskies_D2,1H,908.480532,Head pass,32,78,34,51,27.07397274,
5921,10,Huskies,Huskies_D2,Huskies_D4,1H,911.321959,High pass,34,51,29,21,30.41381265,
5922,10,Opponent10,Opponent10_M2,Opponent10_M4,1H,916.749217,Simple pass,35,31,28,35,8.062257748,
5923,10,Huskies,Huskies_D4,Huskies_D2,1H,921.379653,Simple pass,24,24,23,25,1.414213562,
5924,10,Huskies,Huskies_D2,Huskies_F1,1H,923.495954,High pass,23,25,78,5,58.52349955,
5925,10,Huskies,Huskies_M4,Huskies_F2,1H,957.201667,Simple pass,69,37,71,27,10.19803903,
5926,10,Huskies,Huskies_F2,Huskies_D7,1H,959.220144,Simple pass,71,27,62,94,67.60177512,
5927,10,Huskies,Huskies_D7,Huskies_M8,1H,963.859505,Simple pass,62,94,78,91,16.2788206,
5928,10,Huskies,Huskies_M8,Huskies_D7,1H,965.705985,Simple pass,78,91,56,91,22,
5929,10,Huskies,Huskies_D7,Huskies_D3,1H,970.241248,Simple pass,56,91,33,80,25.49509757,
5930,10,Huskies,Huskies_D3,Huskies_D2,1H,972.474646,Simple pass,33,80,31,31,49.04079934,
5931,10,Huskies,Huskies_D2,Huskies_F2,1H,974.72404,Simple pass,31,31,57,18,29.06888371,
5932,10,Opponent10,Opponent10_D4,Opponent10_D3,1H,981.232593,Head pass,79,96,65,99,14.31782106,
5933,10,Opponent10,Opponent10_D3,Opponent10_D4,1H,983.762298,Simple pass,65,99,84,99,19,
5934,10,Opponent10,Opponent10_M2,Opponent10_M4,1H,1048.155005,Smart pass,34,49,10,24,34.6554469,
5935,10,Opponent10,Opponent10_M4,Opponent10_F1,1H,1048.965748,Cross,10,24,8,55,31.06444913,
5936,10,Huskies,Huskies_D2,Huskies_D3,1H,1129.596478,Simple pass,34,25,43,58,34.20526275,
5937,10,Huskies,Huskies_D3,Huskies_D4,1H,1134.300903,Simple pass,43,58,54,6,53.15072906,
5938,10,Huskies,Huskies_D4,Huskies_D2,1H,1140.24461,Simple pass,54,6,35,32,32.20248438,
5939,10,Huskies,Huskies_D2,Huskies_D3,1H,1143.169907,Simple pass,35,32,52,76,47.16990566,
5940,10,Huskies,Huskies_D3,Huskies_M8,1H,1151.438864,Simple pass,60,95,59,82,13.03840481,
5941,10,Huskies,Huskies_M8,Huskies_M4,1H,1152.526212,Simple pass,59,82,56,74,8.544003745,
5942,10,Huskies,Huskies_M4,Huskies_D2,1H,1154.938465,Simple pass,56,74,54,32,42.04759208,
5943,10,Huskies,Huskies_D2,Huskies_D4,1H,1157.895286,Simple pass,54,32,61,11,22.13594362,
5944,10,Huskies,Huskies_D4,Huskies_M5,1H,1160.868497,Simple pass,61,11,62,32,21.02379604,
5945,10,Huskies,Huskies_M5,Huskies_M4,1H,1163.192616,Simple pass,62,32,54,53,22.47220505,
5946,10,Huskies,Huskies_M4,Huskies_D3,1H,1165.497063,Simple pass,54,53,62,81,29.12043956,
5947,10,Huskies,Huskies_D3,Huskies_M4,1H,1176.814247,Simple pass,44,73,61,64,19.23538406,
5948,10,Opponent10,Opponent10_D5,Opponent10_D2,1H,1209.363122,Simple pass,62,85,69,42,43.56604182,
5949,10,Huskies,Huskies_F1,Huskies_M1,1H,1216.644243,Simple pass,66,12,60,25,14.31782106,
5950,10,Huskies,Huskies_M1,Huskies_D4,1H,1217.752248,Simple pass,60,25,56,13,12.64911064,
5951,10,Huskies,Huskies_D4,Huskies_D2,1H,1223.054425,Simple pass,56,13,30,27,29.52964612,
5952,10,Huskies,Huskies_D2,Huskies_D3,1H,1225.414628,Simple pass,30,27,26,70,43.18564576,
5953,10,Huskies,Huskies_D3,Huskies_D7,1H,1228.296252,Simple pass,26,70,35,92,23.76972865,
5954,10,Huskies,Huskies_D7,Huskies_M8,1H,1230.794185,Simple pass,35,92,70,94,35.05709629,
5955,10,Huskies,Huskies_M8,Huskies_D7,1H,1231.951432,Simple pass,70,94,46,96,24.08318916,
5956,10,Huskies,Huskies_D7,Huskies_M8,1H,1241.821768,Simple pass,73,94,74,84,10.04987562,
5957,10,Huskies,Huskies_M8,Huskies_D7,1H,1242.836162,Simple pass,74,84,90,89,16.76305461,
5958,10,Opponent10,Opponent10_D1,Opponent10_G1,1H,1246.460839,Simple pass,91,49,87,52,5,
5959,10,Opponent10,Opponent10_M1,Opponent10_D3,1H,1260.296514,Simple pass,64,72,58,89,18.02775638,
5960,10,Huskies,Huskies_M1,Huskies_D3,1H,1266.346056,Simple pass,34,58,33,58,1,
5961,10,Huskies,Huskies_D3,Huskies_M5,1H,1267.12996,Simple pass,33,58,51,23,39.35733731,
5962,10,Huskies,Huskies_M5,Huskies_F2,1H,1273.492573,Simple pass,65,24,69,38,14.56021978,
5963,10,Huskies,Huskies_F2,Huskies_M5,1H,1275.670351,Simple pass,69,38,65,52,14.56021978,
5964,10,Opponent10,Opponent10_M3,Opponent10_F1,1H,1287.769156,Head pass,69,75,41,80,28.44292531,
5965,10,Opponent10,Opponent10_G1,Opponent10_D4,1H,1338.576567,High pass,87,45,51,95,61.6116872,
5966,10,Huskies,Huskies_M1,Huskies_M8,1H,1342.525227,Launch,29,62,37,94,32.984845,
5967,10,Huskies,Huskies_M4,Huskies_M1,1H,1367.464063,Simple pass,34,65,37,59,6.708203932,
5968,10,Huskies,Huskies_M1,Huskies_D2,1H,1368.411831,Simple pass,37,59,25,56,12.36931688,
5969,10,Huskies,Huskies_D2,Huskies_D4,1H,1369.261171,Simple pass,25,56,25,28,28,
5970,10,Huskies,Huskies_D4,Huskies_M5,1H,1373.132256,Simple pass,25,28,29,11,17.4642492,
5971,10,Huskies,Huskies_M5,Huskies_D4,1H,1375.11675,Simple pass,29,11,30,20,9.055385138,
5972,10,Huskies,Huskies_D4,Huskies_F2,1H,1376.58555,Simple pass,30,20,30,23,3,
5973,10,Huskies,Huskies_F2,Huskies_D4,1H,1381.992882,Simple pass,32,38,40,19,20.61552813,
5974,10,Huskies,Huskies_D4,Huskies_M5,1H,1385.791711,Simple pass,40,19,53,9,16.40121947,
5975,10,Huskies,Huskies_M5,Huskies_M4,1H,1388.123981,Simple pass,53,9,40,30,24.69817807,
5976,10,Huskies,Huskies_M4,Huskies_D4,1H,1389.633241,Simple pass,40,30,33,12,19.31320792,
5977,10,Huskies,Huskies_D4,Huskies_D2,1H,1391.498341,Simple pass,33,12,26,33,22.13594362,
5978,10,Huskies,Huskies_D2,Huskies_D3,1H,1394.652739,Simple pass,26,33,31,73,40.31128874,
5979,10,Huskies,Huskies_D3,Huskies_M8,1H,1397.087186,Simple pass,31,73,67,83,37.36308338,
5980,10,Opponent10,Opponent10_D5,Opponent10_M1,1H,1442.877668,Simple pass,62,90,38,79,26.40075756,
5981,10,Opponent10,Opponent10_M1,Opponent10_M3,1H,1444.902807,Simple pass,38,79,55,65,22.02271555,
5982,10,Opponent10,Opponent10_M3,Opponent10_D5,1H,1446.634054,Simple pass,55,65,73,77,21.63330765,
5983,10,Opponent10,Opponent10_D5,Opponent10_G1,1H,1450.318087,Simple pass,73,77,92,48,34.66987165,
5984,10,Opponent10,Opponent10_G1,Opponent10_D2,1H,1452.623653,Simple pass,92,48,60,30,36.7151195,
5985,10,Opponent10,Opponent10_D2,Opponent10_M2,1H,1458.278422,Simple pass,60,30,34,23,26.92582404,
5986,10,Opponent10,Opponent10_M2,Opponent10_M1,1H,1464.065811,Simple pass,34,23,38,43,20.39607805,
5987,10,Opponent10,Opponent10_M1,Opponent10_M3,1H,1464.694378,Simple pass,38,43,46,68,26.2488095,
5988,10,Opponent10,Opponent10_M3,Opponent10_D4,1H,1468.044704,Simple pass,46,68,42,94,26.30589288,
5989,10,Opponent10,Opponent10_D4,Opponent10_M3,1H,1471.155869,Simple pass,42,94,41,79,15.03329638,
5990,10,Opponent10,Opponent10_M3,Opponent10_M1,1H,1472.126127,Simple pass,41,79,48,68,13.03840481,
5991,10,Opponent10,Opponent10_M1,Opponent10_D5,1H,1473.473102,Simple pass,48,68,57,72,9.848857802,
5992,10,Opponent10,Opponent10_D5,Opponent10_M2,1H,1478.807609,Simple pass,57,72,34,75,23.19482701,
5993,10,Opponent10,Opponent10_M2,Opponent10_M1,1H,1480.737239,Simple pass,34,75,42,79,8.94427191,
5994,10,Opponent10,Opponent10_M1,Opponent10_M4,1H,1482.072942,Simple pass,42,79,36,71,10,
5995,10,Opponent10,Opponent10_M4,Opponent10_M2,1H,1485.068169,Simple pass,36,71,34,94,23.08679276,
5996,10,Opponent10,Opponent10_M2,Opponent10_M1,1H,1486.888013,Simple pass,34,94,45,76,21.09502311,
5997,10,Opponent10,Opponent10_M1,Opponent10_M3,1H,1489.664538,Simple pass,45,76,42,36,40.11234224,
5998,10,Opponent10,Opponent10_M3,Opponent10_D1,1H,1493.013976,Simple pass,42,36,32,35,10.04987562,
5999,10,Opponent10,Opponent10_D1,Opponent10_M4,1H,1497.032934,Simple pass,32,35,32,51,16,
6000,10,Opponent10,Opponent10_M4,Opponent10_D2,1H,1498.644047,Simple pass,32,51,43,33,21.09502311,
6001,10,Opponent10,Opponent10_D2,Opponent10_M3,1H,1500.069606,Simple pass,43,33,39,16,17.4642492,
6002,10,Opponent10,Opponent10_M3,Opponent10_M4,1H,1503.176245,Simple pass,39,16,39,38,22,
6003,10,Opponent10,Opponent10_M4,Opponent10_D5,1H,1506.012423,Simple pass,39,38,55,78,43.08131846,
6004,10,Opponent10,Opponent10_D5,Opponent10_M1,1H,1515.258637,Simple pass,55,78,57,57,21.09502311,
6005,10,Opponent10,Opponent10_M1,Opponent10_M3,1H,1520.541597,Simple pass,57,57,49,34,24.35159132,
6006,10,Opponent10,Opponent10_M3,Opponent10_D1,1H,1522.763783,Simple pass,49,34,54,12,22.56102835,
6007,10,Opponent10,Opponent10_D1,Opponent10_D2,1H,1526.151539,Simple pass,54,12,63,33,22.84731932,
6008,10,Opponent10,Opponent10_D2,Opponent10_G1,1H,1529.119068,Simple pass,63,33,79,57,28.8444102,
6009,10,Opponent10,Opponent10_G1,Opponent10_D4,1H,1532.068979,High pass,79,57,46,89,45.96737974,
6010,10,Huskies,Huskies_D3,Huskies_M1,1H,1538.559614,Simple pass,33,61,37,66,6.403124237,
6011,10,Huskies,Huskies_M1,Huskies_D7,1H,1540.817447,Simple pass,37,66,37,92,26,
6012,10,Huskies,Huskies_D7,Huskies_M1,1H,1545.053848,Simple pass,37,92,44,71,22.13594362,
6013,10,Huskies,Huskies_M1,Huskies_D2,1H,1546.881877,Simple pass,44,71,35,44,28.46049894,
6014,10,Huskies,Huskies_D2,Huskies_D4,1H,1549.626367,Simple pass,35,44,60,16,37.53664876,
6015,10,Huskies,Huskies_D4,Huskies_M4,1H,1552.531837,Simple pass,60,16,56,29,13.60147051,
6016,10,Huskies,Huskies_M4,Huskies_M5,1H,1555.477811,Simple pass,56,29,64,47,19.6977156,
6017,10,Huskies,Huskies_M5,Huskies_F2,1H,1558.339542,Simple pass,64,47,66,68,21.09502311,
6018,10,Huskies,Huskies_F2,Huskies_M8,1H,1560.242022,Smart pass,66,68,92,66,26.07680962,
6019,10,Opponent10,Opponent10_M2,Opponent10_D1,1H,1568.837476,Simple pass,81,14,94,19,13.92838828,
6020,10,Opponent10,Opponent10_D1,Opponent10_F1,1H,1571.762875,High pass,94,19,48,50,55.47071299,
6021,10,Huskies,Huskies_M4,Huskies_D7,1H,1579.805768,Simple pass,44,47,34,77,31.6227766,
6022,10,Huskies,Huskies_D7,Huskies_M4,1H,1583.692829,Simple pass,34,77,57,58,29.83286778,
6023,10,Huskies,Huskies_M4,Huskies_F2,1H,1585.482657,Simple pass,57,58,59,36,22.09072203,
6024,10,Huskies,Huskies_F2,Huskies_D4,1H,1587.014971,Simple pass,59,36,58,7,29.01723626,
6025,10,Huskies,Huskies_D4,Huskies_M5,1H,1590.769225,Simple pass,58,7,67,26,21.02379604,
6026,10,Huskies,Huskies_M1,Huskies_D2,1H,1597.047635,Simple pass,58,56,51,25,31.78049716,
6027,10,Huskies,Huskies_D2,Huskies_F2,1H,1598.803,Simple pass,51,25,69,41,24.08318916,
6028,10,Huskies,Huskies_M5,Huskies_D3,1H,1608.914953,Simple pass,60,25,59,63,38.01315562,
6029,10,Huskies,Huskies_D3,Huskies_M1,1H,1611.794806,Simple pass,59,63,69,30,34.4818793,
6030,10,Huskies,Huskies_M1,Huskies_F2,1H,1616.097513,Simple pass,69,30,67,30,2,
6031,10,Huskies,Huskies_F2,Huskies_M4,1H,1618.657635,Simple pass,67,30,70,52,22.20360331,
6032,10,Opponent10,Opponent10_D5,Opponent10_D3,1H,1672.251078,Head pass,94,67,87,69,7.280109889,
6033,10,Opponent10,Opponent10_M2,Opponent10_M3,1H,1706.298254,Simple pass,31,52,35,64,12.64911064,
6034,10,Opponent10,Opponent10_M3,Opponent10_D4,1H,1707.400365,Simple pass,35,64,38,82,18.24828759,
6035,10,Opponent10,Opponent10_D4,Opponent10_D3,1H,1709.297954,Simple pass,38,82,28,95,16.40121947,
6036,10,Opponent10,Opponent10_D3,Opponent10_D4,1H,1712.236909,Simple pass,28,95,48,96,20.02498439,
6037,10,Huskies,Huskies_F2,Huskies_M1,1H,1783.378078,Simple pass,51,55,42,40,17.49285568,
6038,10,Huskies,Huskies_M1,Huskies_D4,1H,1785.750617,Simple pass,42,40,31,20,22.82542442,
6039,10,Huskies,Huskies_D4,Huskies_M1,1H,1787.001138,Simple pass,31,20,38,36,17.4642492,
6040,10,Huskies,Huskies_M1,Huskies_D3,1H,1789.268962,Simple pass,38,36,53,78,44.59820624,
6041,10,Opponent10,Opponent10_D5,Opponent10_D4,1H,1796.413533,Simple pass,86,88,77,98,13.45362405,
6042,10,Opponent10,Opponent10_D4,Opponent10_F1,1H,1798.015442,Launch,77,98,55,86,25.05992817,
6043,10,Opponent10,Opponent10_F1,Opponent10_M2,1H,1799.903157,Head pass,55,86,64,63,24.69817807,
6044,10,Huskies,Huskies_M5,Huskies_M4,1H,1803.408647,Simple pass,68,45,67,69,24.0208243,
6045,10,Huskies,Huskies_M4,Huskies_M5,1H,1805.802395,Simple pass,67,69,71,78,9.848857802,
6046,10,Huskies,Huskies_M5,Huskies_M8,1H,1809.264282,Smart pass,71,81,93,71,24.16609195,
6047,10,Huskies,Huskies_M1,Huskies_M5,1H,1861.329951,Simple pass,45,72,53,52,21.54065923,
6048,10,Huskies,Huskies_M5,Huskies_D4,1H,1864.384396,Simple pass,44,49,43,14,35.0142828,
6049,10,Huskies,Huskies_D4,Huskies_M1,1H,1867.461645,Simple pass,43,14,41,34,20.09975124,
6050,10,Huskies,Huskies_M1,Huskies_F2,1H,1872.245285,Simple pass,63,38,65,28,10.19803903,
6051,10,Huskies,Huskies_F2,Huskies_D2,1H,1873.575784,Simple pass,65,28,38,42,30.41381265,
6052,10,Huskies,Huskies_D2,Huskies_D3,1H,1875.904875,Simple pass,38,42,39,76,34.0147027,
6053,10,Huskies,Huskies_D3,Huskies_M5,1H,1878.518367,Simple pass,39,76,64,86,26.92582404,
6054,10,Huskies,Huskies_M5,Huskies_D7,1H,1880.514621,Simple pass,64,86,59,95,10.29563014,
6055,10,Huskies,Huskies_D7,Huskies_M8,1H,1882.060096,Simple pass,59,95,71,97,12.16552506,
6056,10,Huskies,Huskies_D3,Huskies_D2,1H,1893.971179,Simple pass,55,87,44,49,39.56008089,
6057,10,Huskies,Huskies_D2,Huskies_F2,1H,1896.867345,Simple pass,44,49,64,27,29.73213749,
6058,10,Huskies,Huskies_F2,Huskies_D4,1H,1899.851388,Simple pass,64,27,64,8,19,
6059,10,Huskies,Huskies_D4,Huskies_M1,1H,1903.242661,Simple pass,64,8,58,35,27.65863337,
6060,10,Huskies,Huskies_M1,Huskies_M5,1H,1906.837493,Simple pass,58,35,68,63,29.73213749,
6061,10,Huskies,Huskies_M5,Huskies_D7,1H,1909.626473,Simple pass,68,63,72,88,25.3179778,
6062,10,Huskies,Huskies_D7,Huskies_M8,1H,1914.054659,Simple pass,72,88,73,94,6.08276253,
6063,10,Huskies,Huskies_M8,Huskies_M5,1H,1916.362688,Simple pass,73,94,64,88,10.81665383,
6064,10,Huskies,Huskies_M5,Huskies_M1,1H,1919.181292,Simple pass,64,88,62,73,15.13274595,
6065,10,Huskies,Huskies_M1,Huskies_F2,1H,1922.900818,Simple pass,62,73,75,54,23.02172887,
6066,10,Opponent10,Opponent10_D1,Opponent10_F1,1H,1928.072791,High pass,63,47,39,24,33.24154028,
6067,10,Opponent10,Opponent10_D4,Opponent10_M1,1H,1939.634931,Simple pass,41,93,44,78,15.29705854,
6068,10,Opponent10,Opponent10_M1,Opponent10_M4,1H,1942.52341,Simple pass,44,78,29,77,15.03329638,
6069,10,Opponent10,Opponent10_M4,Opponent10_D4,1H,1942.774565,Simple pass,29,77,47,94,24.75883681,
6070,10,Opponent10,Opponent10_D4,Opponent10_D5,1H,1946.974037,Simple pass,47,94,62,81,19.84943324,
6071,10,Opponent10,Opponent10_D5,Opponent10_D3,1H,1950.410838,Simple pass,62,81,32,90,31.32091953,
6072,10,Opponent10,Opponent10_D3,Opponent10_M1,1H,1952.088493,Simple pass,32,90,41,82,12.04159458,
6073,10,Opponent10,Opponent10_M1,Opponent10_D3,1H,1952.926805,Simple pass,41,82,40,80,2.236067977,
6074,10,Opponent10,Opponent10_D3,Opponent10_M3,1H,1957.305382,Simple pass,40,80,54,50,33.10589071,
6075,10,Opponent10,Opponent10_M3,Opponent10_D1,1H,1960.23389,Simple pass,54,50,58,35,15.5241747,
6076,10,Opponent10,Opponent10_D1,Opponent10_M2,1H,1961.540706,Simple pass,58,35,36,8,34.82814953,
6077,10,Opponent10,Opponent10_M2,Opponent10_D2,1H,1963.927797,Simple pass,36,8,73,51,56.72741841,
6078,10,Opponent10,Opponent10_D2,Opponent10_G1,1H,1968.28515,Simple pass,73,51,91,68,24.75883681,
6079,10,Opponent10,Opponent10_G1,Opponent10_D4,1H,1972.346683,High pass,91,68,65,95,37.48332963,
6080,10,Opponent10,Opponent10_D4,Opponent10_D3,1H,1974.756885,Head pass,65,95,54,92,11.40175425,
