"","MatchID","TeamID","OriginPlayerID","DestinationPlayerID","MatchPeriod","EventTime","EventSubType","EventOrigin_x","EventOrigin_y","EventDestination_x","EventDestination_y"
"3933",6,"Huskies","Huskies_M3","Huskies_D5","2H",1624.088484,"Simple pass",59,67,62,92
"3934",6,"Huskies","Huskies_D5","Huskies_M4","2H",1625.82446,"Simple pass",62,92,66,98
"3935",6,"Huskies","Huskies_M4","Huskies_D5","2H",1627.332567,"Simple pass",66,98,98,97
"3936",6,"Opponent6","Opponent6_D3","Opponent6_M3","2H",1638.963465,"Simple pass",75,36,73,60
"3937",6,"Huskies","Huskies_D4","Huskies_M1","2H",1647.320251,"Simple pass",37,18,42,34
"3938",6,"Huskies","Huskies_M1","Huskies_M3","2H",1650.66854,"Simple pass",42,34,48,54
"3939",6,"Huskies","Huskies_M3","Huskies_M6","2H",1651.946816,"Simple pass",48,54,68,54
"3940",6,"Huskies","Huskies_M6","Huskies_D5","2H",1654.665669,"Simple pass",68,54,86,96
"3941",6,"Huskies","Huskies_M1","Huskies_M4","2H",1693.152814,"Simple pass",61,17,66,34
"3942",6,"Huskies","Huskies_M4","Huskies_M1","2H",1695.053529,"Simple pass",66,34,64,25
"3943",6,"Huskies","Huskies_M1","Huskies_M4","2H",1698.209918,"Simple pass",64,25,72,14
"3944",6,"Huskies","Huskies_M4","Huskies_M1","2H",1702.653523,"Simple pass",72,14,73,24
"3945",6,"Opponent6","Opponent6_M2","Opponent6_M4","2H",1712.763728,"Simple pass",44,21,48,10
"3946",6,"Opponent6","Opponent6_M4","Opponent6_F2","2H",1714.581113,"Simple pass",48,10,32,3
"3947",6,"Huskies","Huskies_F1","Huskies_M4","2H",1836.480427,"Head pass",66,83,71,83
"3948",6,"Huskies","Huskies_M4","Huskies_D2","2H",1854.888376,"Simple pass",62,80,45,49
"3949",6,"Huskies","Huskies_D2","Huskies_D4","2H",1861.489888,"Simple pass",65,22,67,1
"3950",6,"Opponent6","Opponent6_D2","Opponent6_M3","2H",1864.782146,"Simple pass",75,13,68,9
"3951",6,"Huskies","Huskies_F4","Huskies_D4","2H",1870.082222,"Simple pass",62,2,70,4
"3952",6,"Huskies","Huskies_D4","Huskies_F4","2H",1871.892613,"Simple pass",70,4,69,23
"3953",6,"Huskies","Huskies_F4","Huskies_F1","2H",1873.649374,"Simple pass",69,23,72,47
"3954",6,"Huskies","Huskies_F1","Huskies_M4","2H",1874.445334,"Simple pass",72,47,70,47
"3955",6,"Huskies","Huskies_M4","Huskies_F4","2H",1876.081494,"Smart pass",70,47,90,61
"3956",6,"Opponent6","Opponent6_F2","Opponent6_M3","2H",1959.422399,"Simple pass",45,76,68,56
"3957",6,"Opponent6","Opponent6_M3","Opponent6_D2","2H",1962.921928,"High pass",68,56,58,9
"3958",6,"Opponent6","Opponent6_G1","Opponent6_M1","2H",1985.521425,"Hand pass",90,42,71,34
"3959",6,"Opponent6","Opponent6_M1","Opponent6_D2","2H",1988.035484,"Simple pass",71,34,62,3
"3960",6,"Opponent6","Opponent6_D2","Opponent6_M1","2H",1993.095673,"Simple pass",62,3,67,10
"3961",6,"Opponent6","Opponent6_M1","Opponent6_F3","2H",1994.312971,"High pass",67,10,31,10
"3962",6,"Huskies","Huskies_G1","Huskies_D4","2H",2002.996727,"Hand pass",11,26,33,2
"3963",6,"Huskies","Huskies_D4","Huskies_F4","2H",2006.410036,"Smart pass",33,2,72,19
"3964",6,"Opponent6","Opponent6_D3","Opponent6_D5","2H",2065.715617,"Simple pass",70,22,77,48
"3965",6,"Huskies","Huskies_M1","Huskies_M3","2H",2069.906553,"Simple pass",45,33,47,43
"3966",6,"Huskies","Huskies_M3","Huskies_M4","2H",2070.898652,"Simple pass",47,43,63,29
"3967",6,"Huskies","Huskies_M4","Huskies_M1","2H",2072.660368,"Simple pass",63,29,51,22
"3968",6,"Huskies","Huskies_M1","Huskies_F4","2H",2074.557575,"Simple pass",51,22,66,22
"3969",6,"Opponent6","Opponent6_D5","Opponent6_D2","2H",2138.932537,"Simple pass",45,62,39,14
"3970",6,"Opponent6","Opponent6_D2","Opponent6_M1","2H",2143.043511,"Simple pass",39,14,31,32
"3971",6,"Huskies","Huskies_M3","Huskies_D7","2H",2149.028534,"Simple pass",37,48,41,91
"3972",6,"Huskies","Huskies_D7","Huskies_F1","2H",2155.289906,"Smart pass",66,88,88,55
"3973",6,"Huskies","Huskies_F1","Huskies_M4","2H",2157.665334,"Simple pass",87,57,93,70
"3974",6,"Opponent6","Opponent6_D2","Opponent6_D5","2H",2266.228952,"Simple pass",60,10,75,65
"3975",6,"Opponent6","Opponent6_D5","Opponent6_D1","2H",2271.240505,"Simple pass",59,78,35,88
"3976",6,"Opponent6","Opponent6_D1","Opponent6_D5","2H",2274.374751,"Simple pass",35,88,54,73
"3977",6,"Opponent6","Opponent6_D5","Opponent6_D3","2H",2277.98765,"Simple pass",54,73,69,30
"3978",6,"Opponent6","Opponent6_D3","Opponent6_D2","2H",2281.696138,"Simple pass",69,30,57,9
"3979",6,"Opponent6","Opponent6_D2","Opponent6_D5","2H",2285.517055,"Simple pass",57,9,71,47
"3980",6,"Opponent6","Opponent6_D5","Opponent6_G1","2H",2288.340179,"Simple pass",71,47,87,48
"3981",6,"Opponent6","Opponent6_M3","Opponent6_D5","2H",2303.706513,"Simple pass",37,73,53,52
"3982",6,"Opponent6","Opponent6_M4","Opponent6_F4","2H",2312.277855,"Simple pass",28,39,22,40
"3983",6,"Opponent6","Opponent6_F4","Opponent6_M4","2H",2313.132339,"Simple pass",22,40,23,66
"3984",6,"Opponent6","Opponent6_M4","Opponent6_D1","2H",2316.122328,"Simple pass",23,66,4,83
"3985",6,"Huskies","Huskies_D6","Huskies_M3","2H",2412.434862,"Head pass",36,91,46,72
"3986",6,"Huskies","Huskies_M4","Huskies_F1","2H",2418.181772,"Head pass",61,87,96,75
"3987",6,"Huskies","Huskies_D6","Huskies_F4","2H",2463.111596,"High pass",63,95,82,89
"3988",6,"Huskies","Huskies_F4","Huskies_M4","2H",2465.092724,"Simple pass",82,89,77,96
"3989",6,"Huskies","Huskies_M6","Huskies_D4","2H",2488.244941,"Simple pass",74,28,79,15
"3990",6,"Huskies","Huskies_D4","Huskies_F4","2H",2489.322552,"Simple pass",79,15,87,34
"3991",6,"Huskies","Huskies_M1","Huskies_D7","2H",2494.539181,"Simple pass",70,40,66,82
"3992",6,"Huskies","Huskies_D7","Huskies_M4","2H",2496.222506,"Simple pass",66,82,75,72
"3993",6,"Huskies","Huskies_D7","Huskies_F1","2H",2499.655071,"Cross",95,81,96,51
"3994",6,"Opponent6","Opponent6_F3","Opponent6_F4","2H",2527.560673,"Simple pass",30,46,32,33
"3995",6,"Huskies","Huskies_M4","Huskies_D7","2H",2580.697215,"Simple pass",91,86,87,93
"3996",6,"Huskies","Huskies_D7","Huskies_M1","2H",2584.421813,"Simple pass",87,93,67,80
"3997",6,"Huskies","Huskies_M1","Huskies_M3","2H",2587.363833,"Simple pass",67,80,70,68
"3998",6,"Huskies","Huskies_M3","Huskies_F4","2H",2589.647185,"Simple pass",70,68,78,68
"3999",6,"Opponent6","Opponent6_D1","Opponent6_D5","2H",2619.205243,"Simple pass",44,82,64,48
"4000",6,"Opponent6","Opponent6_D5","Opponent6_D2","2H",2623.2186,"Simple pass",64,48,56,7
"4001",6,"Huskies","Huskies_M6","Huskies_D4","2H",2630.508262,"Simple pass",53,11,43,2
"4002",6,"Huskies","Huskies_D4","Huskies_F1","2H",2631.674141,"Smart pass",43,2,73,10
"4003",6,"Opponent6","Opponent6_D3","Opponent6_D2","2H",2649.390428,"Simple pass",89,9,73,4
"4004",6,"Opponent6","Opponent6_D2","Opponent6_F3","2H",2653.974819,"High pass",73,4,34,15
"4005",6,"Huskies","Huskies_M3","Huskies_M6","2H",2657.414363,"Head pass",37,22,40,2
"4006",6,"Huskies","Huskies_M6","Huskies_D4","2H",2659.758533,"Simple pass",40,2,33,3
"4007",6,"Opponent6","Opponent6_D3","Opponent6_G1","2H",2665.047976,"Head pass",86,29,87,45
"4008",6,"Opponent6","Opponent6_G1","Opponent6_D5","2H",2667.034377,"Hand pass",87,45,84,63
"4009",6,"Opponent6","Opponent6_D5","Opponent6_D1","2H",2672.548564,"Simple pass",58,80,38,91
"4010",6,"Opponent6","Opponent6_D1","Opponent6_D5","2H",2675.918689,"Simple pass",38,91,57,76
"4011",6,"Opponent6","Opponent6_D5","Opponent6_M1","2H",2677.666946,"Simple pass",57,76,45,68
"4012",6,"Opponent6","Opponent6_M1","Opponent6_M3","2H",2679.16634,"Simple pass",45,68,36,52
"4013",6,"Opponent6","Opponent6_M3","Opponent6_M2","2H",2683.068396,"Simple pass",36,52,27,45
"4014",6,"Opponent6","Opponent6_M2","Opponent6_F4","2H",2683.792804,"Simple pass",27,45,27,35
"4015",6,"Huskies","Huskies_G1","Huskies_F1","2H",2710.348973,"High pass",14,36,61,36
"4016",6,"Opponent6","Opponent6_D5","Opponent6_D1","2H",2740.1802,"Head pass",77,76,58,77
"4017",6,"Opponent6","Opponent6_D1","Opponent6_M1","2H",2742.163185,"Simple pass",58,77,66,64
"4018",6,"Opponent6","Opponent6_M1","Opponent6_D1","2H",2749.107233,"Simple pass",27,66,35,91
"4019",6,"Opponent6","Opponent6_D1","Opponent6_F4","2H",2750.86223,"Simple pass",35,91,26,90
"4020",6,"Opponent6","Opponent6_F4","Opponent6_D2","2H",2761.408945,"Simple pass",34,36,32,8
"4021",6,"Huskies","Huskies_D6","Huskies_M1","2H",2964.281541,"Head pass",33,83,54,79
"4022",6,"Huskies","Huskies_M1","Huskies_D7","2H",2965.721906,"Head pass",54,79,41,87
"4023",6,"Opponent6","Opponent6_D5","Opponent6_D1","2H",2969.396018,"Head pass",81,66,80,92
"4024",7,"Huskies","Huskies_M6","Huskies_D2","1H",7.065492,"Simple pass",50,50,27,34
"4025",7,"Opponent7","Opponent7_D1","Opponent7_M1","1H",12.645769,"Head pass",75,69,64,59
"4026",7,"Huskies","Huskies_F1","Huskies_M1","1H",18.638747,"Simple pass",73,85,56,62
"4027",7,"Huskies","Huskies_M1","Huskies_D2","1H",21.277152,"Simple pass",56,62,53,38
"4028",7,"Huskies","Huskies_D2","Huskies_D4","1H",25.792477,"Simple pass",69,26,67,5
"4029",7,"Huskies","Huskies_D4","Huskies_F4","1H",28.13982,"Simple pass",67,5,68,14
"4030",7,"Huskies","Huskies_F4","Huskies_D4","1H",29.18471,"Simple pass",68,14,93,1
"4031",7,"Opponent7","Opponent7_M4","Opponent7_M2","1H",57.915439,"Simple pass",36,27,45,35
"4032",7,"Huskies","Huskies_M9","Huskies_D5","1H",80.264835,"Simple pass",63,71,55,88
"4033",7,"Huskies","Huskies_D5","Huskies_M1","1H",82.718358,"Simple pass",55,88,44,82
"4034",7,"Huskies","Huskies_M1","Huskies_D1","1H",84.456633,"Simple pass",44,82,29,62
"4035",7,"Huskies","Huskies_D1","Huskies_M3","1H",87.768569,"Simple pass",29,62,35,48
"4036",7,"Huskies","Huskies_M3","Huskies_M1","1H",89.237872,"Simple pass",35,48,34,69
"4037",7,"Huskies","Huskies_M1","Huskies_D1","1H",90.369839,"Simple pass",34,69,30,60
"4038",7,"Huskies","Huskies_D1","Huskies_M6","1H",93.18591,"Simple pass",30,60,46,18
"4039",7,"Huskies","Huskies_M6","Huskies_D2","1H",94.872544,"Simple pass",46,18,31,16
"4040",7,"Huskies","Huskies_D2","Huskies_M6","1H",98.33689,"High pass",31,16,62,8
"4041",7,"Opponent7","Opponent7_M3","Opponent7_M4","1H",101.544917,"Simple pass",61,17,47,6
"4042",7,"Opponent7","Opponent7_M4","Opponent7_F1","1H",103.595275,"Simple pass",47,6,42,26
"4043",7,"Huskies","Huskies_F4","Huskies_D4","1H",130.475589,"Simple pass",58,57,39,13
"4044",7,"Huskies","Huskies_D4","Huskies_M3","1H",132.982767,"Simple pass",39,13,47,37
"4045",7,"Huskies","Huskies_M3","Huskies_M6","1H",137.780966,"Simple pass",47,37,58,21
"4046",7,"Huskies","Huskies_M6","Huskies_M1","1H",143.593278,"Simple pass",74,20,64,67
"4047",7,"Huskies","Huskies_M1","Huskies_D5","1H",146.384323,"Simple pass",64,67,80,93
"4048",7,"Huskies","Huskies_D5","Huskies_F1","1H",149.357225,"Cross",80,93,78,48
"4049",7,"Huskies","Huskies_F1","Huskies_M6","1H",153.979341,"Simple pass",78,48,84,48
"4050",7,"Opponent7","Opponent7_G1","Opponent7_F1","1H",177.271791,"Launch",85,54,24,82
"4051",7,"Huskies","Huskies_D5","Huskies_M1","1H",179.918591,"Head pass",17,91,32,71
"4052",7,"Huskies","Huskies_M1","Huskies_M3","1H",182.361672,"Simple pass",32,71,25,64
"4053",7,"Huskies","Huskies_M1","Huskies_M9","1H",188.678007,"Head pass",34,71,43,87
"4054",7,"Huskies","Huskies_D2","Huskies_G1","1H",211.288769,"Simple pass",12,74,9,48
"4055",7,"Opponent7","Opponent7_D3","Opponent7_F1","1H",216.849874,"Head pass",69,40,31,34
"4056",7,"Opponent7","Opponent7_F1","Opponent7_M4","1H",219.506947,"Simple pass",31,34,34,29
"4057",7,"Opponent7","Opponent7_M4","Opponent7_M5","1H",223.258998,"Simple pass",33,46,29,70
"4058",7,"Opponent7","Opponent7_M5","Opponent7_D2","1H",226.174189,"Simple pass",29,70,8,87
"4059",7,"Opponent7","Opponent7_M5","Opponent7_M3","1H",262.730282,"Head pass",24,54,30,23
"4060",7,"Opponent7","Opponent7_M3","Opponent7_D2","1H",265.291822,"Cross",30,23,7,56
"4061",7,"Opponent7","Opponent7_M3","Opponent7_M1","1H",290.822635,"Head pass",24,63,10,56
"4062",7,"Huskies","Huskies_M1","Huskies_F4","1H",295.731062,"Simple pass",19,37,30,16
"4063",7,"Huskies","Huskies_F1","Huskies_M9","1H",310.814908,"Simple pass",81,63,82,60
"4064",7,"Huskies","Huskies_M9","Huskies_M6","1H",311.848331,"Simple pass",82,60,89,42
"4065",7,"Huskies","Huskies_D2","Huskies_D5","1H",412.041902,"Head pass",19,64,19,96
"4066",7,"Huskies","Huskies_M3","Huskies_D5","1H",420.497971,"Simple pass",23,79,22,91
"4067",7,"Opponent7","Opponent7_G1","Opponent7_D3","1H",436.798899,"Simple pass",86,54,67,42
"4068",7,"Opponent7","Opponent7_D3","Opponent7_F1","1H",440.675815,"High pass",67,42,10,69
"4069",7,"Opponent7","Opponent7_D3","Opponent7_M2","1H",479.317824,"Head pass",79,28,69,20
"4070",7,"Huskies","Huskies_M9","Huskies_M1","1H",483.323152,"Head pass",76,52,56,25
"4071",7,"Huskies","Huskies_M1","Huskies_F4","1H",483.707514,"Simple pass",56,25,90,44
"4072",7,"Huskies","Huskies_F1","Huskies_D2","1H",526.498465,"Head pass",87,24,89,37
"4073",7,"Huskies","Huskies_D2","Huskies_M9","1H",526.720548,"Simple pass",89,37,81,41
"4074",7,"Huskies","Huskies_M9","Huskies_D4","1H",530.541212,"Simple pass",81,41,84,3
"4075",7,"Huskies","Huskies_D4","Huskies_D1","1H",532.191856,"Cross",84,3,90,52
"4076",7,"Huskies","Huskies_M9","Huskies_F1","1H",569.353057,"Head pass",46,82,67,62
"4077",7,"Huskies","Huskies_F1","Huskies_M6","1H",576.662002,"Simple pass",69,49,87,26
"4078",7,"Huskies","Huskies_M6","Huskies_M3","1H",580.219953,"Simple pass",87,26,75,38
"4079",7,"Huskies","Huskies_D2","Huskies_F4","1H",618.626027,"Head pass",19,57,47,61
"4080",7,"Huskies","Huskies_F4","Huskies_M6","1H",620.478985,"Simple pass",47,61,33,59
"4081",7,"Huskies","Huskies_M6","Huskies_F4","1H",621.418621,"Simple pass",33,59,44,61
"4082",7,"Huskies","Huskies_F4","Huskies_M9","1H",622.515203,"Simple pass",44,61,48,84
"4083",7,"Opponent7","Opponent7_M3","Opponent7_M4","1H",631.836086,"Simple pass",80,32,71,14
"4084",7,"Huskies","Huskies_D2","Huskies_D1","1H",649.480582,"Simple pass",27,19,28,63
"4085",7,"Huskies","Huskies_D1","Huskies_D5","1H",652.666675,"Simple pass",28,63,30,92
"4086",7,"Huskies","Huskies_D5","Huskies_D1","1H",654.961887,"Simple pass",30,92,18,75
"4087",7,"Opponent7","Opponent7_D2","Opponent7_F1","1H",660.309889,"High pass",74,95,23,92
"4088",7,"Huskies","Huskies_D5","Huskies_M9","1H",666.356603,"Simple pass",22,95,42,83
"4089",7,"Opponent7","Opponent7_D1","Opponent7_M3","1H",668.904325,"Simple pass",64,71,41,67
"4090",7,"Opponent7","Opponent7_M3","Opponent7_M2","1H",670.9765,"Simple pass",41,67,42,83
"4091",7,"Opponent7","Opponent7_M2","Opponent7_D2","1H",672.610092,"Simple pass",42,83,38,92
"4092",7,"Opponent7","Opponent7_D2","Opponent7_M2","1H",674.318682,"Simple pass",38,92,53,74
"4093",7,"Opponent7","Opponent7_M2","Opponent7_D3","1H",676.15384,"Simple pass",53,74,60,34
"4094",7,"Opponent7","Opponent7_D3","Opponent7_D1","1H",679.961933,"Simple pass",60,34,70,71
"4095",7,"Opponent7","Opponent7_D1","Opponent7_M2","1H",682.278275,"Simple pass",70,71,60,77
"4096",7,"Opponent7","Opponent7_M2","Opponent7_M1","1H",684.44486,"Simple pass",60,77,51,79
"4097",7,"Opponent7","Opponent7_M1","Opponent7_M2","1H",685.941824,"Simple pass",51,79,65,76
"4098",7,"Opponent7","Opponent7_M2","Opponent7_D1","1H",687.302591,"Simple pass",65,76,76,57
"4099",7,"Opponent7","Opponent7_D1","Opponent7_G1","1H",690.124991,"Simple pass",76,57,90,44
"4100",7,"Opponent7","Opponent7_G1","Opponent7_M5","1H",693.041851,"High pass",90,44,37,69
"4101",7,"Huskies","Huskies_D4","Huskies_F4","1H",703.891931,"Simple pass",29,22,57,4
"4102",7,"Opponent7","Opponent7_D3","Opponent7_M3","1H",708.886377,"Simple pass",60,6,65,18
"4103",7,"Opponent7","Opponent7_M3","Opponent7_D3","1H",710.052881,"Simple pass",65,18,57,2
"4104",7,"Opponent7","Opponent7_D3","Opponent7_F1","1H",712.140395,"High pass",57,2,3,11
"4105",7,"Opponent7","Opponent7_F1","Opponent7_M4","1H",717.472117,"Simple pass",3,11,13,25
"4106",7,"Opponent7","Opponent7_F1","Opponent7_M4","1H",725.876396,"Simple pass",13,20,21,17
"4107",7,"Opponent7","Opponent7_M4","Opponent7_M3","1H",727.941948,"Simple pass",21,17,25,18
"4108",7,"Opponent7","Opponent7_M3","Opponent7_D4","1H",730.539697,"Simple pass",25,18,7,16
"4109",7,"Huskies","Huskies_D5","Huskies_M9","1H",736.033624,"Simple pass",7,76,24,86
"4110",7,"Huskies","Huskies_M9","Huskies_D5","1H",743.486472,"Simple pass",45,72,35,85
"4111",7,"Huskies","Huskies_D5","Huskies_M1","1H",746.846846,"Simple pass",35,85,26,65
"4112",7,"Huskies","Huskies_M1","Huskies_D5","1H",747.76676,"Simple pass",26,65,27,86
"4113",7,"Huskies","Huskies_D5","Huskies_D1","1H",748.795351,"Simple pass",27,86,20,65
"4114",7,"Huskies","Huskies_D1","Huskies_D2","1H",752.677619,"Simple pass",20,65,26,38
"4115",7,"Huskies","Huskies_D2","Huskies_D4","1H",754.375186,"Simple pass",26,38,35,7
"4116",7,"Huskies","Huskies_D4","Huskies_D2","1H",759.578492,"Simple pass",35,7,24,26
"4117",7,"Huskies","Huskies_D2","Huskies_D1","1H",760.99263,"Simple pass",24,26,30,65
"4118",7,"Huskies","Huskies_D1","Huskies_D5","1H",766.236695,"Simple pass",30,65,60,90
"4119",7,"Huskies","Huskies_D5","Huskies_F1","1H",769.282998,"High pass",60,90,84,53
"4120",7,"Huskies","Huskies_D4","Huskies_M6","1H",782.278782,"Simple pass",63,10,73,23
"4121",7,"Huskies","Huskies_M1","Huskies_D1","1H",792.275513,"Simple pass",58,64,40,88
"4122",7,"Huskies","Huskies_D1","Huskies_M1","1H",794.304426,"Simple pass",40,88,41,52
"4123",7,"Huskies","Huskies_M1","Huskies_D2","1H",795.296855,"Simple pass",41,52,34,24
"4124",7,"Huskies","Huskies_D2","Huskies_M3","1H",797.278598,"Simple pass",34,24,55,31
"4125",7,"Huskies","Huskies_M3","Huskies_F4","1H",800.079157,"Simple pass",55,31,77,14
"4126",7,"Huskies","Huskies_F4","Huskies_M6","1H",805.165974,"Simple pass",77,14,85,29
"4127",7,"Huskies","Huskies_M3","Huskies_D4","1H",815.317242,"Simple pass",68,20,75,7
"4128",7,"Huskies","Huskies_D4","Huskies_M3","1H",819.792538,"Simple pass",75,7,69,25
"4129",7,"Huskies","Huskies_M3","Huskies_M1","1H",822.989921,"Simple pass",69,25,65,41
"4130",7,"Huskies","Huskies_M1","Huskies_M3","1H",824.731489,"Simple pass",65,41,65,15
"4131",7,"Huskies","Huskies_M3","Huskies_D4","1H",827.023784,"Simple pass",65,15,66,7
"4132",7,"Opponent7","Opponent7_M4","Opponent7_D3","1H",830.882651,"Simple pass",56,11,71,14
"4133",7,"Huskies","Huskies_D2","Huskies_D1","1H",837.611182,"Simple pass",41,20,39,55
"4134",7,"Huskies","Huskies_D1","Huskies_D5","1H",843.26387,"Simple pass",64,68,67,92
"4135",7,"Opponent7","Opponent7_D2","Opponent7_M2","1H",849.962331,"Simple pass",73,67,69,75
"4136",7,"Opponent7","Opponent7_M2","Opponent7_D2","1H",852.236717,"Simple pass",69,75,56,86
"4137",7,"Opponent7","Opponent7_D2","Opponent7_M1","1H",858.053641,"Simple pass",26,94,40,68
"4138",7,"Opponent7","Opponent7_M1","Opponent7_M5","1H",859.998366,"Simple pass",40,68,49,83
"4139",7,"Opponent7","Opponent7_M5","Opponent7_M3","1H",862.328604,"Simple pass",49,83,56,70
"4140",7,"Opponent7","Opponent7_M3","Opponent7_D3","1H",864.403835,"Simple pass",56,70,69,38
"4141",7,"Opponent7","Opponent7_D3","Opponent7_M3","1H",866.141794,"Simple pass",69,38,60,63
"4142",7,"Opponent7","Opponent7_M3","Opponent7_M2","1H",868.193105,"Simple pass",60,63,52,74
"4143",7,"Opponent7","Opponent7_M2","Opponent7_M1","1H",870.12216,"Simple pass",52,74,42,69
"4144",7,"Opponent7","Opponent7_M1","Opponent7_M2","1H",870.887433,"Simple pass",42,69,51,75
"4145",7,"Opponent7","Opponent7_M2","Opponent7_M1","1H",872.295315,"Simple pass",51,75,40,70
"4146",7,"Opponent7","Opponent7_M1","Opponent7_M2","1H",873.025916,"Simple pass",40,70,49,76
"4147",7,"Opponent7","Opponent7_M2","Opponent7_F1","1H",876.20304,"Simple pass",49,76,35,56
"4148",7,"Opponent7","Opponent7_F1","Opponent7_D3","1H",878.188876,"Simple pass",35,56,43,23
"4149",7,"Huskies","Huskies_D1","Huskies_G1","1H",909.613889,"Simple pass",26,78,6,45
"4150",7,"Huskies","Huskies_G1","Huskies_M9","1H",910.978428,"Launch",6,45,71,69
"4151",7,"Opponent7","Opponent7_M5","Opponent7_D2","1H",916.989589,"Simple pass",66,97,80,88
"4152",7,"Opponent7","Opponent7_M2","Opponent7_M5","1H",924.107674,"Simple pass",66,79,61,96
"4153",7,"Opponent7","Opponent7_M5","Opponent7_D2","1H",925.011891,"Simple pass",61,96,83,87
"4154",7,"Opponent7","Opponent7_D2","Opponent7_M1","1H",926.902157,"High pass",83,87,31,81
"4155",7,"Huskies","Huskies_D1","Huskies_M6","1H",928.410078,"Simple pass",32,68,59,48
"4156",7,"Huskies","Huskies_M6","Huskies_F4","1H",934.435103,"Simple pass",74,38,90,24
"4157",7,"Huskies","Huskies_M6","Huskies_D2","1H",999.806242,"Simple pass",38,20,25,34
"4158",7,"Huskies","Huskies_D2","Huskies_M1","1H",1000.136225,"Head pass",25,34,24,38
"4159",7,"Huskies","Huskies_M9","Huskies_F4","1H",1007.230417,"Simple pass",51,33,65,10
"4160",7,"Huskies","Huskies_F4","Huskies_M1","1H",1013.299119,"Simple pass",66,31,61,63
"4161",7,"Huskies","Huskies_M1","Huskies_F4","1H",1018.103257,"Simple pass",74,73,77,58
"4162",7,"Opponent7","Opponent7_M2","Opponent7_D2","1H",1020.752023,"Head pass",90,59,81,72
"4163",7,"Huskies","Huskies_M9","Huskies_D5","1H",1069.044837,"Simple pass",23,91,10,93
"4164",7,"Huskies","Huskies_D5","Huskies_M6","1H",1071.901004,"Launch",10,93,34,61
"4165",7,"Huskies","Huskies_F1","Huskies_D4","1H",1079.842827,"Simple pass",52,41,41,2
"4166",7,"Huskies","Huskies_D4","Huskies_M3","1H",1083.130746,"Simple pass",41,2,37,18
"4167",7,"Huskies","Huskies_M3","Huskies_D1","1H",1090.483124,"Simple pass",32,42,42,73
"4168",7,"Huskies","Huskies_M1","Huskies_M3","1H",1146.745591,"Simple pass",43,45,58,28
"4169",7,"Huskies","Huskies_M3","Huskies_M1","1H",1150.965774,"Simple pass",58,28,56,56
"4170",7,"Huskies","Huskies_M1","Huskies_D5","1H",1153.730553,"Simple pass",56,56,72,82
"4171",7,"Huskies","Huskies_D5","Huskies_M9","1H",1155.260013,"Simple pass",72,82,84,83
"4172",7,"Opponent7","Opponent7_M5","Opponent7_F1","1H",1168.075393,"Simple pass",63,78,54,74
"4173",7,"Opponent7","Opponent7_F1","Opponent7_M5","1H",1169.156434,"Simple pass",54,74,46,66
"4174",7,"Opponent7","Opponent7_M3","Opponent7_M4","1H",1187.709373,"Simple pass",55,20,40,5
"4175",7,"Opponent7","Opponent7_M4","Opponent7_M2","1H",1190.755734,"Simple pass",40,5,45,25
"4176",7,"Opponent7","Opponent7_M2","Opponent7_M3","1H",1192.265295,"Simple pass",45,25,40,31
"4177",7,"Opponent7","Opponent7_M3","Opponent7_D2","1H",1194.256431,"Simple pass",40,31,36,82
"4178",7,"Opponent7","Opponent7_D2","Opponent7_M2","1H",1198.801539,"Simple pass",36,82,44,73
"4179",7,"Opponent7","Opponent7_M2","Opponent7_M3","1H",1201.868886,"Simple pass",44,73,54,45
"4180",7,"Opponent7","Opponent7_M3","Opponent7_M4","1H",1203.420775,"Simple pass",54,45,36,25
"4181",7,"Opponent7","Opponent7_M4","Opponent7_D3","1H",1206.946922,"Simple pass",40,26,66,27
"4182",7,"Opponent7","Opponent7_D3","Opponent7_M2","1H",1208.070862,"Simple pass",66,27,61,75
"4183",7,"Opponent7","Opponent7_M2","Opponent7_D2","1H",1210.483781,"Simple pass",61,75,35,86
"4184",7,"Opponent7","Opponent7_D2","Opponent7_M2","1H",1214.10394,"Simple pass",35,86,59,70
"4185",7,"Opponent7","Opponent7_M2","Opponent7_M3","1H",1217.515672,"Simple pass",59,70,53,52
"4186",7,"Opponent7","Opponent7_M3","Opponent7_M2","1H",1219.704367,"Simple pass",53,52,57,75
"4187",7,"Opponent7","Opponent7_M2","Opponent7_D3","1H",1222.99289,"Simple pass",57,75,59,18
"4188",7,"Opponent7","Opponent7_D3","Opponent7_D4","1H",1226.648224,"Simple pass",59,18,38,6
"4189",7,"Opponent7","Opponent7_D4","Opponent7_M3","1H",1230.031328,"Simple pass",38,6,34,20
"4190",7,"Opponent7","Opponent7_M3","Opponent7_F1","1H",1232.211075,"Simple pass",34,20,26,11
"4191",7,"Opponent7","Opponent7_F1","Opponent7_M4","1H",1233.73403,"Simple pass",26,11,43,18
"4192",7,"Opponent7","Opponent7_M4","Opponent7_D2","1H",1237.64132,"High pass",43,18,2,90
"4193",7,"Opponent7","Opponent7_F1","Opponent7_M1","1H",1245.030116,"Head pass",12,46,18,66
"4194",7,"Opponent7","Opponent7_M5","Opponent7_D2","1H",1251.34796,"Simple pass",12,73,1,70
"4195",7,"Huskies","Huskies_D2","Huskies_D1","1H",1357.567418,"Head pass",25,65,37,69
"4196",7,"Opponent7","Opponent7_M2","Opponent7_M1","1H",1365.115024,"Simple pass",6,88,7,82
