"","MatchID","TeamID","OriginPlayerID","DestinationPlayerID","MatchPeriod","EventTime","EventType","EventSubType","EventOrigin_x","EventOrigin_y","EventDestination_x","EventDestination_y","Consecutive_pass","index"
"520",6,"Huskies","Huskies_D4","Huskies_M6","2H",1291.225947,"Pass","Simple pass",68,1,71,18,-1,8984
"521",6,"Huskies","Huskies_M6","Huskies_D4","2H",1294.411336,"Pass","Simple pass",71,18,78,1,-1,8985
"522",6,"Huskies","Huskies_D4","Huskies_M1","2H",1295.560538,"Pass","Simple pass",78,1,63,21,-1,8986
"523",6,"Huskies","Huskies_M1","Huskies_M4","2H",1298.297998,"Pass","Simple pass",63,21,70,50,-1,8987
"524",6,"Huskies","Huskies_M4","Huskies_D5","2H",1300.183344,"Pass","Simple pass",70,50,86,92,9,8988
"525",7,"Huskies","Huskies_M9","Huskies_D5","1H",80.264835,"Pass","Simple pass",63,71,55,88,-1,9398
"526",7,"Huskies","Huskies_D5","Huskies_M1","1H",82.718358,"Pass","Simple pass",55,88,44,82,-1,9399
"527",7,"Huskies","Huskies_M1","Huskies_D1","1H",84.456633,"Pass","Simple pass",44,82,29,62,-1,9400
"528",7,"Huskies","Huskies_D1","Huskies_M3","1H",87.768569,"Pass","Simple pass",29,62,35,48,-1,9401
"529",7,"Huskies","Huskies_M3","Huskies_M1","1H",89.237872,"Pass","Simple pass",35,48,34,69,-1,9402
"530",7,"Huskies","Huskies_M1","Huskies_D1","1H",90.369839,"Pass","Simple pass",34,69,30,60,-1,9403
"531",7,"Huskies","Huskies_D1","Huskies_M6","1H",93.18591,"Pass","Simple pass",30,60,46,18,-1,9404
"532",7,"Huskies","Huskies_M6","Huskies_D2","1H",94.872544,"Pass","Simple pass",46,18,31,16,-1,9405
"533",7,"Huskies","Huskies_D2","Huskies_M6","1H",98.33689,"Pass","High pass",31,16,62,8,9,9406
"534",7,"Huskies","Huskies_M9","Huskies_D5","1H",743.486472,"Pass","Simple pass",45,72,35,85,-1,9593
"535",7,"Huskies","Huskies_D5","Huskies_M1","1H",746.846846,"Pass","Simple pass",35,85,26,65,-1,9594
"536",7,"Huskies","Huskies_M1","Huskies_D5","1H",747.76676,"Pass","Simple pass",26,65,27,86,-1,9595
"537",7,"Huskies","Huskies_D5","Huskies_D1","1H",748.795351,"Pass","Simple pass",27,86,20,65,-1,9596
"538",7,"Huskies","Huskies_D1","Huskies_D2","1H",752.677619,"Pass","Simple pass",20,65,26,38,-1,9597
"539",7,"Huskies","Huskies_D2","Huskies_D4","1H",754.375186,"Pass","Simple pass",26,38,35,7,-1,9598
"540",7,"Huskies","Huskies_D4","Huskies_D2","1H",759.578492,"Pass","Simple pass",35,7,24,26,-1,9599
"541",7,"Huskies","Huskies_D2","Huskies_D1","1H",760.99263,"Pass","Simple pass",24,26,30,65,-1,9600
"542",7,"Huskies","Huskies_D1","Huskies_D5","1H",766.236695,"Pass","Simple pass",30,65,60,90,-1,9601
"543",7,"Huskies","Huskies_D5","Huskies_F1","1H",769.282998,"Pass","High pass",60,90,84,53,10,9602
"544",7,"Huskies","Huskies_F1","Huskies_M3","2H",501.894291,"Pass","Simple pass",36,35,34,35,-1,10292
"545",7,"Huskies","Huskies_M3","Huskies_M1","2H",507.378641,"Pass","Simple pass",34,35,49,65,-1,10293
"546",7,"Huskies","Huskies_M1","Huskies_D5","2H",510.988059,"Pass","Simple pass",49,65,71,95,-1,10294
"547",7,"Huskies","Huskies_D5","Huskies_M1","2H",515.802414,"Pass","Simple pass",71,95,64,71,-1,10295
"548",7,"Huskies","Huskies_M1","Huskies_M3","2H",519.837287,"Pass","Simple pass",64,71,58,57,-1,10296
"549",7,"Huskies","Huskies_M3","Huskies_D4","2H",520.788103,"Pass","Simple pass",58,57,69,30,-1,10297
"550",7,"Huskies","Huskies_D4","Huskies_D2","2H",527.513324,"Pass","Simple pass",69,30,55,36,-1,10298
"551",7,"Huskies","Huskies_D2","Huskies_D1","2H",530.289257,"Pass","Simple pass",55,36,54,63,8,10299
"552",7,"Huskies","Huskies_D1","Huskies_D2","2H",1102.454658,"Pass","Simple pass",31,75,34,33,-1,10432
"553",7,"Huskies","Huskies_D2","Huskies_D4","2H",1106.051562,"Pass","Simple pass",34,33,37,8,-1,10433
"554",7,"Huskies","Huskies_D4","Huskies_D2","2H",1109.292866,"Pass","Simple pass",37,8,30,34,-1,10434
"555",7,"Huskies","Huskies_D2","Huskies_D1","2H",1111.462028,"Pass","Simple pass",30,34,46,79,-1,10435
"556",7,"Huskies","Huskies_D1","Huskies_D5","2H",1115.900146,"Pass","Simple pass",46,79,77,97,-1,10436
"557",7,"Huskies","Huskies_D5","Huskies_M1","2H",1119.703171,"Pass","Simple pass",77,97,61,77,-1,10437
"558",7,"Huskies","Huskies_M1","Huskies_M6","2H",1123.744462,"Pass","Simple pass",61,77,70,62,-1,10438
"559",7,"Huskies","Huskies_M6","Huskies_F1","2H",1127.326212,"Pass","Simple pass",70,62,78,41,8,10439
"560",8,"Huskies","Huskies_D1","Huskies_G1","1H",463.87351,"Pass","Simple pass",35,21,20,56,-1,11075
"561",8,"Huskies","Huskies_G1","Huskies_D3","1H",468.163224,"Pass","Simple pass",20,56,32,65,-1,11076
"562",8,"Huskies","Huskies_D3","Huskies_D1","1H",476.930362,"Pass","Simple pass",32,65,38,21,-1,11077
"563",8,"Huskies","Huskies_D1","Huskies_D4","1H",481.708716,"Pass","Simple pass",38,21,60,5,-1,11078
"564",8,"Huskies","Huskies_D4","Huskies_D1","1H",485.953861,"Pass","Simple pass",60,5,39,25,-1,11079
"565",8,"Huskies","Huskies_D1","Huskies_M1","1H",489.11302,"Pass","Simple pass",39,25,54,67,-1,11080
"566",8,"Huskies","Huskies_M1","Huskies_D6","1H",493.429462,"Pass","Simple pass",54,67,57,95,-1,11081
"567",8,"Huskies","Huskies_D6","Huskies_D1","1H",494.231976,"Pass","Simple pass",57,95,35,52,-1,11082
"568",8,"Huskies","Huskies_D1","Huskies_D3","1H",496.398841,"Pass","Head pass",35,52,34,45,-1,11083
"569",8,"Huskies","Huskies_D3","Huskies_D1","1H",497.666086,"Pass","Simple pass",34,45,48,42,-1,11084
"570",8,"Huskies","Huskies_D1","Huskies_D4","1H",502.840755,"Pass","Simple pass",48,42,54,8,11,11085
"571",8,"Huskies","Huskies_D4","Huskies_D1","1H",601.632749,"Pass","Simple pass",30,7,32,55,-1,11127
"572",8,"Huskies","Huskies_D1","Huskies_M1","1H",604.495465,"Pass","Simple pass",32,55,48,63,-1,11128
"573",8,"Huskies","Huskies_M1","Huskies_D6","1H",609.063253,"Pass","Simple pass",48,63,60,94,-1,11129
"574",8,"Huskies","Huskies_D6","Huskies_M1","1H",610.694791,"Pass","Simple pass",60,94,58,64,-1,11130
"575",8,"Huskies","Huskies_M1","Huskies_F2","1H",614.25119,"Pass","Simple pass",58,64,71,52,-1,11131
"576",8,"Huskies","Huskies_F2","Huskies_D1","1H",615.189309,"Pass","Simple pass",71,52,45,68,-1,11132
"577",8,"Huskies","Huskies_D1","Huskies_D3","1H",617.279584,"Pass","Simple pass",45,68,49,43,-1,11133
"578",8,"Huskies","Huskies_D3","Huskies_D4","1H",620.953322,"Pass","Simple pass",49,43,54,6,-1,11134
"579",8,"Huskies","Huskies_D4","Huskies_M3","1H",624.179772,"Pass","Simple pass",54,6,58,18,-1,11135
"580",8,"Huskies","Huskies_M3","Huskies_D4","1H",625.204452,"Pass","Simple pass",58,18,44,9,-1,11136
"581",8,"Huskies","Huskies_D4","Huskies_M3","1H",627.156371,"Pass","Simple pass",44,9,53,25,-1,11137
"582",8,"Huskies","Huskies_M3","Huskies_D4","1H",628.744582,"Pass","Simple pass",53,25,47,9,-1,11138
"583",8,"Huskies","Huskies_D4","Huskies_M3","1H",630.243969,"Pass","Simple pass",47,9,55,25,13,11139
"584",8,"Huskies","Huskies_M9","Huskies_M3","1H",1006.099633,"Pass","Simple pass",69,70,57,31,-1,11244
"585",8,"Huskies","Huskies_M3","Huskies_D4","1H",1008.491881,"Pass","Simple pass",57,31,57,4,-1,11245
"586",8,"Huskies","Huskies_D4","Huskies_D3","1H",1012.975731,"Pass","Simple pass",57,4,46,46,-1,11246
"587",8,"Huskies","Huskies_D3","Huskies_D1","1H",1015.568557,"Pass","Simple pass",46,46,43,70,-1,11247
"588",8,"Huskies","Huskies_D1","Huskies_M1","1H",1018.076191,"Pass","Simple pass",43,70,57,80,-1,11248
"589",8,"Huskies","Huskies_M1","Huskies_M3","1H",1022.83125,"Pass","Simple pass",57,80,61,55,-1,11249
"590",8,"Huskies","Huskies_M3","Huskies_M1","1H",1024.284177,"Pass","Simple pass",61,55,57,65,-1,11250
"591",8,"Huskies","Huskies_M1","Huskies_D3","1H",1027.848725,"Pass","Simple pass",57,65,43,35,-1,11251
"592",8,"Huskies","Huskies_D3","Huskies_D4","1H",1030.586532,"Pass","Simple pass",43,35,57,9,-1,11252
"593",8,"Huskies","Huskies_D4","Huskies_F1","1H",1033.962418,"Pass","Simple pass",57,9,68,9,-1,11253
"594",8,"Huskies","Huskies_F1","Huskies_D4","1H",1034.945161,"Pass","Simple pass",68,9,56,5,-1,11254
"595",8,"Huskies","Huskies_D4","Huskies_F2","1H",1035.893156,"Pass","Simple pass",56,5,71,28,-1,11255
"596",8,"Huskies","Huskies_F2","Huskies_M6","1H",1037.093773,"Pass","Simple pass",71,28,77,12,-1,11256
"597",8,"Huskies","Huskies_M6","Huskies_D4","1H",1041.696394,"Pass","Simple pass",77,12,96,6,14,11257
"598",8,"Huskies","Huskies_M1","Huskies_D1","1H",1239.622587,"Pass","Simple pass",47,62,47,81,-1,11297
"599",8,"Huskies","Huskies_D1","Huskies_M1","1H",1243.958945,"Pass","Simple pass",47,81,59,62,-1,11298
"600",8,"Huskies","Huskies_M1","Huskies_M3","1H",1247.191527,"Pass","Simple pass",59,62,64,27,-1,11299
"601",8,"Huskies","Huskies_M3","Huskies_D4","1H",1250.002885,"Pass","Simple pass",64,27,75,3,-1,11300
"602",8,"Huskies","Huskies_D4","Huskies_M3","1H",1253.942588,"Pass","Simple pass",75,3,54,7,-1,11301
"603",8,"Huskies","Huskies_M3","Huskies_M1","1H",1256.450983,"Pass","Simple pass",54,7,62,23,-1,11302
"604",8,"Huskies","Huskies_M1","Huskies_M3","1H",1258.904874,"Pass","Simple pass",62,23,53,20,-1,11303
"605",8,"Huskies","Huskies_M3","Huskies_M1","1H",1260.2297,"Pass","Simple pass",53,20,60,5,8,11304
"606",8,"Huskies","Huskies_G1","Huskies_D3","1H",1682.231401,"Pass","Hand pass",15,67,27,33,-1,11400
"607",8,"Huskies","Huskies_D3","Huskies_D4","1H",1684.621173,"Pass","Simple pass",27,33,36,11,-1,11401
"608",8,"Huskies","Huskies_D4","Huskies_D3","1H",1688.055032,"Pass","Simple pass",36,11,30,31,-1,11402
"609",8,"Huskies","Huskies_D3","Huskies_D1","1H",1691.477609,"Pass","Simple pass",30,31,28,72,-1,11403
"610",8,"Huskies","Huskies_D1","Huskies_M1","1H",1696.034418,"Pass","Simple pass",28,72,35,55,-1,11404
"611",8,"Huskies","Huskies_M1","Huskies_D3","1H",1702.245333,"Pass","Simple pass",35,55,35,36,-1,11405
"612",8,"Huskies","Huskies_D3","Huskies_D4","1H",1705.122783,"Pass","Simple pass",35,36,38,7,-1,11406
"613",8,"Huskies","Huskies_D4","Huskies_F1","1H",1707.726005,"Pass","Simple pass",38,7,64,31,8,11407
"614",8,"Huskies","Huskies_M3","Huskies_D6","2H",34.9875769999999,"Pass","Simple pass",11,58,20,82,-1,11724
"615",8,"Huskies","Huskies_D6","Huskies_M9","2H",36.889572,"Pass","Simple pass",20,82,43,90,-1,11725
"616",8,"Huskies","Huskies_M9","Huskies_M1","2H",39.9014659999998,"Pass","Simple pass",43,90,20,73,-1,11726
"617",8,"Huskies","Huskies_M1","Huskies_F2","2H",41.7932959999998,"Pass","Simple pass",20,73,45,53,-1,11727
"618",8,"Huskies","Huskies_F2","Huskies_M3","2H",44.154747,"Pass","Simple pass",45,53,38,29,-1,11728
"619",8,"Huskies","Huskies_M3","Huskies_D4","2H",46.9454970000002,"Pass","Simple pass",38,29,29,17,-1,11729
"620",8,"Huskies","Huskies_D4","Huskies_F2","2H",50.1483920000001,"Pass","Simple pass",29,17,42,26,-1,11730
"621",8,"Huskies","Huskies_F2","Huskies_D4","2H",51.179646,"Pass","Simple pass",42,26,26,18,8,11731
"622",8,"Huskies","Huskies_F1","Huskies_M3","2H",345.936712,"Pass","Simple pass",53,84,47,53,-1,11840
"623",8,"Huskies","Huskies_M3","Huskies_D1","2H",347.414946,"Pass","Simple pass",47,53,30,68,-1,11841
"624",8,"Huskies","Huskies_D1","Huskies_D3","2H",349.399141,"Pass","Simple pass",30,68,32,38,-1,11842
"625",8,"Huskies","Huskies_D3","Huskies_D4","2H",352.463331,"Pass","Simple pass",32,38,29,10,-1,11843
"626",8,"Huskies","Huskies_D4","Huskies_F2","2H",353.759527,"Pass","Simple pass",29,10,55,28,-1,11844
"627",8,"Huskies","Huskies_F2","Huskies_D4","2H",355.6127,"Pass","Simple pass",55,28,36,15,-1,11845
"628",8,"Huskies","Huskies_D4","Huskies_D3","2H",357.583534,"Pass","Simple pass",36,15,33,39,-1,11846
"629",8,"Huskies","Huskies_D3","Huskies_D1","2H",361.435675,"Pass","Simple pass",33,39,47,82,-1,11847
"630",8,"Huskies","Huskies_D1","Huskies_D6","2H",365.357893,"Pass","Simple pass",47,82,64,96,9,11848
"631",9,"Huskies","Huskies_M9","Huskies_D4","2H",761.049561,"Pass","Simple pass",32,41,29,14,-1,13484
"632",9,"Huskies","Huskies_D4","Huskies_D3","2H",766.659022,"Pass","Simple pass",29,14,26,32,-1,13485
"633",9,"Huskies","Huskies_D3","Huskies_M1","2H",769.121626,"Pass","Simple pass",26,32,31,44,-1,13486
"634",9,"Huskies","Huskies_M1","Huskies_D3","2H",769.819692,"Pass","Simple pass",31,44,31,33,-1,13487
"635",9,"Huskies","Huskies_D3","Huskies_D1","2H",771.171916,"Pass","Simple pass",31,33,28,64,-1,13488
"636",9,"Huskies","Huskies_D1","Huskies_D7","2H",773.544915,"Pass","Simple pass",28,64,47,91,-1,13489
"637",9,"Huskies","Huskies_D7","Huskies_M4","2H",776.286619,"Pass","Simple pass",47,91,40,76,-1,13490
"638",9,"Huskies","Huskies_M4","Huskies_D1","2H",778.089846,"Pass","Simple pass",40,76,25,63,-1,13491
"639",9,"Huskies","Huskies_D1","Huskies_D3","2H",779.985267,"Pass","Simple pass",25,63,35,34,-1,13492
"640",9,"Huskies","Huskies_D3","Huskies_M6","2H",782.351794,"Pass","Simple pass",35,34,54,48,-1,13493
"641",9,"Huskies","Huskies_M6","Huskies_F1","2H",785.024104,"Pass","Smart pass",54,48,73,59,11,13494
"642",9,"Huskies","Huskies_D1","Huskies_F2","2H",1347.480064,"Pass","Simple pass",40,41,69,32,-1,13593
"643",9,"Huskies","Huskies_F2","Huskies_M6","2H",1349.174256,"Pass","Simple pass",69,32,68,5,-1,13594
"644",9,"Huskies","Huskies_M6","Huskies_D4","2H",1351.090512,"Pass","Simple pass",68,5,51,8,-1,13595
"645",9,"Huskies","Huskies_D4","Huskies_M1","2H",1353.279961,"Pass","Simple pass",51,8,57,18,-1,13596
"646",9,"Huskies","Huskies_M1","Huskies_D4","2H",1354.266904,"Pass","Simple pass",57,18,51,5,-1,13597
"647",9,"Huskies","Huskies_D4","Huskies_F1","2H",1355.66521,"Pass","Simple pass",51,5,68,24,-1,13598
"648",9,"Huskies","Huskies_F1","Huskies_M1","2H",1357.483521,"Pass","Simple pass",68,24,67,43,-1,13599
"649",9,"Huskies","Huskies_M1","Huskies_F2","2H",1359.899266,"Pass","Simple pass",67,43,69,51,8,13600
"650",10,"Huskies","Huskies_D3","Huskies_M1","1H",1538.559614,"Pass","Simple pass",33,61,37,66,-1,14438
"651",10,"Huskies","Huskies_M1","Huskies_D7","1H",1540.817447,"Pass","Simple pass",37,66,37,92,-1,14439
"652",10,"Huskies","Huskies_D7","Huskies_M1","1H",1545.053848,"Pass","Simple pass",37,92,44,71,-1,14440
"653",10,"Huskies","Huskies_M1","Huskies_D2","1H",1546.881877,"Pass","Simple pass",44,71,35,44,-1,14441
"654",10,"Huskies","Huskies_D2","Huskies_D4","1H",1549.626367,"Pass","Simple pass",35,44,60,16,-1,14442
"655",10,"Huskies","Huskies_D4","Huskies_M4","1H",1552.531837,"Pass","Simple pass",60,16,56,29,-1,14443
"656",10,"Huskies","Huskies_M4","Huskies_M5","1H",1555.477811,"Pass","Simple pass",56,29,64,47,-1,14444
"657",10,"Huskies","Huskies_M5","Huskies_F2","1H",1558.339542,"Pass","Simple pass",64,47,66,68,-1,14445
"658",10,"Huskies","Huskies_F2","Huskies_M8","1H",1560.242022,"Pass","Smart pass",66,68,92,66,9,14446
"659",10,"Huskies","Huskies_D3","Huskies_D2","1H",1893.971179,"Pass","Simple pass",55,87,44,49,-1,14537
"660",10,"Huskies","Huskies_D2","Huskies_F2","1H",1896.867345,"Pass","Simple pass",44,49,64,27,-1,14538
"661",10,"Huskies","Huskies_F2","Huskies_D4","1H",1899.851388,"Pass","Simple pass",64,27,64,8,-1,14539
"662",10,"Huskies","Huskies_D4","Huskies_M1","1H",1903.242661,"Pass","Simple pass",64,8,58,35,-1,14540
"663",10,"Huskies","Huskies_M1","Huskies_M5","1H",1906.837493,"Pass","Simple pass",58,35,68,63,-1,14541
"664",10,"Huskies","Huskies_M5","Huskies_D7","1H",1909.626473,"Pass","Simple pass",68,63,72,88,-1,14542
"665",10,"Huskies","Huskies_D7","Huskies_M8","1H",1914.054659,"Pass","Simple pass",72,88,73,94,-1,14543
"666",10,"Huskies","Huskies_M8","Huskies_M5","1H",1916.362688,"Pass","Simple pass",73,94,64,88,-1,14544
"667",10,"Huskies","Huskies_M5","Huskies_M1","1H",1919.181292,"Pass","Simple pass",64,88,62,73,-1,14545
"668",10,"Huskies","Huskies_M1","Huskies_F2","1H",1922.900818,"Pass","Simple pass",62,73,75,54,10,14546
"669",10,"Huskies","Huskies_D2","Huskies_M11","2H",59.8724029999998,"Pass","Simple pass",38,14,54,31,-1,14811
"670",10,"Huskies","Huskies_M5","Huskies_F4","2H",60,"Substitution","Substitution",NA,NA,NA,NA,-1,14812
"671",10,"Huskies","Huskies_M8","Huskies_M11","2H",60,"Substitution","Substitution",NA,NA,NA,NA,-1,14813
"672",10,"Huskies","Huskies_M11","Huskies_D4","2H",63.124589,"Pass","Simple pass",54,31,74,1,-1,14814
"673",10,"Huskies","Huskies_D4","Huskies_F2","2H",66.519515,"Pass","Simple pass",74,1,66,35,-1,14815
"674",10,"Huskies","Huskies_F2","Huskies_M11","2H",68.059851,"Pass","Simple pass",66,35,57,32,-1,14816
"675",10,"Huskies","Huskies_M11","Huskies_M4","2H",71.3717710000001,"Pass","Simple pass",57,32,66,56,-1,14817
"676",10,"Huskies","Huskies_M4","Huskies_D7","2H",74.3858049999999,"Pass","High pass",66,56,71,87,-1,14818
"677",10,"Huskies","Huskies_D7","Huskies_D3","2H",76.7691049999999,"Pass","Head pass",71,87,57,71,-1,14819
"678",10,"Huskies","Huskies_D3","Huskies_D7","2H",81.3911600000001,"Pass","Simple pass",57,71,71,93,10,14820
"679",10,"Huskies","Huskies_D3","Huskies_D7","2H",382.167567,"Pass","Simple pass",34,69,48,91,-1,14910
"680",10,"Huskies","Huskies_D7","Huskies_M11","2H",386.939112,"Pass","Simple pass",48,91,61,57,-1,14911
"681",10,"Huskies","Huskies_M11","Huskies_F2","2H",391.638595,"Pass","Simple pass",61,57,63,36,-1,14912
"682",10,"Huskies","Huskies_F2","Huskies_D2","2H",393.462812,"Pass","Simple pass",63,36,41,38,-1,14913
"683",10,"Huskies","Huskies_D2","Huskies_D4","2H",395.201853,"Pass","Simple pass",41,38,70,6,-1,14914
"684",10,"Huskies","Huskies_D4","Huskies_F2","2H",399.130927,"Pass","Simple pass",70,6,57,17,-1,14915
"685",10,"Huskies","Huskies_F2","Huskies_D7","2H",402.160543,"Pass","High pass",57,17,78,87,-1,14916
"686",10,"Huskies","Huskies_D7","Huskies_M4","2H",407.22601,"Pass","Simple pass",78,87,73,68,-1,14917
"687",10,"Huskies","Huskies_M4","Huskies_D7","2H",410.120172,"Pass","Simple pass",73,68,80,93,-1,14918
"688",10,"Huskies","Huskies_D7","Huskies_M1","2H",412.24688,"Pass","Simple pass",80,93,65,63,-1,14919
"689",10,"Huskies","Huskies_M1","Huskies_D7","2H",414.623135,"Pass","Simple pass",65,63,77,96,-1,14920
"690",10,"Huskies","Huskies_D7","Huskies_M1","2H",416.301113,"Pass","Simple pass",77,96,68,82,12,14921
"691",10,"Huskies","Huskies_M4","Huskies_D7","2H",923.738329,"Pass","Head pass",76,65,79,79,-1,15056
"692",10,"Huskies","Huskies_D7","Huskies_M11","2H",925.720473,"Pass","Simple pass",79,79,69,60,-1,15057
"693",10,"Huskies","Huskies_M11","Huskies_M4","2H",929.508176,"Pass","Simple pass",69,60,71,64,-1,15058
"694",10,"Huskies","Huskies_M4","Huskies_D2","2H",931.219994,"Pass","Simple pass",71,64,62,39,-1,15059
"695",10,"Huskies","Huskies_D2","Huskies_M1","2H",934.102122,"Pass","Simple pass",62,39,74,24,-1,15060
"696",10,"Huskies","Huskies_M1","Huskies_D4","2H",936.270083,"Pass","Simple pass",74,24,74,7,-1,15061
"697",10,"Huskies","Huskies_D4","Huskies_F4","2H",937.909316,"Pass","Simple pass",74,7,73,26,-1,15062
"698",10,"Huskies","Huskies_F4","Huskies_F2","2H",939.950601,"Pass","Simple pass",73,26,73,42,-1,15063
"699",10,"Huskies","Huskies_F2","Huskies_M11","2H",941.095414,"Pass","Simple pass",73,42,66,63,-1,15064
"700",10,"Huskies","Huskies_M11","Huskies_D7","2H",943.83015,"Pass","Simple pass",66,63,75,80,-1,15065
"701",10,"Huskies","Huskies_D7","Huskies_F1","2H",948.314588,"Pass","Simple pass",75,80,73,70,-1,15066
"702",10,"Huskies","Huskies_F1","Huskies_M4","2H",950.671636,"Pass","Simple pass",73,70,83,86,-1,15067
"703",10,"Huskies","Huskies_M4","Huskies_M11","2H",954.101393,"Pass","Simple pass",83,86,60,64,-1,15068
"704",10,"Huskies","Huskies_M11","Huskies_M4","2H",956.63715,"Pass","Simple pass",60,64,85,86,-1,15069
"705",10,"Huskies","Huskies_M4","Huskies_F4","2H",958.943377,"Pass","Cross",85,86,89,48,15,15070
"706",10,"Huskies","Huskies_M4","Huskies_D7","2H",1416.34367,"Pass","Simple pass",64,69,79,79,-1,15201
"707",10,"Huskies","Huskies_D7","Huskies_D3","2H",1418.707545,"Pass","Simple pass",79,79,71,74,-1,15202
"708",10,"Huskies","Huskies_D3","Huskies_M1","2H",1422.453099,"Pass","Simple pass",71,74,60,41,-1,15203
"709",10,"Huskies","Huskies_M1","Huskies_F2","2H",1425.642375,"Pass","Simple pass",60,41,70,36,-1,15204
"710",10,"Huskies","Huskies_F2","Huskies_M11","2H",1427.814384,"Pass","Simple pass",70,36,61,56,-1,15205
"711",10,"Huskies","Huskies_M11","Huskies_D3","2H",1429.742312,"Pass","Simple pass",61,56,68,77,-1,15206
"712",10,"Huskies","Huskies_D3","Huskies_D7","2H",1432.110557,"Pass","Simple pass",68,77,80,92,-1,15207
"713",10,"Huskies","Huskies_D7","Huskies_D3","2H",1434.629489,"Pass","Simple pass",80,92,73,71,-1,15208
"714",10,"Huskies","Huskies_D3","Huskies_F2","2H",1437.270562,"Pass","Simple pass",73,71,72,36,-1,15209
"715",10,"Huskies","Huskies_F2","Huskies_M1","2H",1439.404532,"Pass","Simple pass",72,36,65,29,-1,15210
"716",10,"Huskies","Huskies_M1","Huskies_D4","2H",1440.551758,"Pass","Simple pass",65,29,79,5,-1,15211
"717",10,"Huskies","Huskies_D4","Huskies_F2","2H",1444.727304,"Pass","Cross",79,5,88,37,12,15212
"718",11,"Huskies","Huskies_M4","Huskies_D4","1H",1326.051487,"Pass","Simple pass",75,19,82,7,-1,15941
"719",11,"Huskies","Huskies_D4","Huskies_M1","1H",1328.173142,"Pass","Simple pass",82,7,72,30,-1,15942
"720",11,"Huskies","Huskies_M1","Huskies_M4","1H",1334.307653,"Pass","Simple pass",72,30,75,22,-1,15943
"721",11,"Huskies","Huskies_M4","Huskies_D1","1H",1335.604811,"Pass","Simple pass",75,22,47,23,-1,15944
"722",11,"Huskies","Huskies_D1","Huskies_D3","1H",1338.90172,"Pass","Simple pass",47,23,50,71,-1,15945
"723",11,"Huskies","Huskies_D3","Huskies_M6","1H",1341.745294,"Pass","Simple pass",50,71,67,83,-1,15946
"724",11,"Huskies","Huskies_M6","Huskies_D7","1H",1344.449989,"Pass","Simple pass",67,83,74,94,-1,15947
"725",11,"Huskies","Huskies_D7","Huskies_D3","1H",1348.047503,"Pass","Simple pass",74,94,58,97,8,15948
"726",11,"Huskies","Huskies_D3","Huskies_M6","1H",1853.924747,"Pass","Simple pass",41,90,54,70,-1,16116
"727",11,"Huskies","Huskies_M6","Huskies_F2","1H",1856.483411,"Pass","Simple pass",54,70,66,17,-1,16117
"728",11,"Huskies","Huskies_F2","Huskies_D4","1H",1863.153131,"Pass","Simple pass",66,17,76,7,-1,16118
"729",11,"Huskies","Huskies_D4","Huskies_M1","1H",1866.464933,"Pass","Simple pass",76,7,63,29,-1,16119
"730",11,"Huskies","Huskies_M1","Huskies_D3","1H",1869.771312,"Pass","Simple pass",63,29,63,83,-1,16120
"731",11,"Huskies","Huskies_D3","Huskies_M11","1H",1875.178909,"Pass","Simple pass",63,83,63,59,-1,16121
"732",11,"Huskies","Huskies_M11","Huskies_M1","1H",1877.61229,"Pass","Simple pass",63,59,69,47,-1,16122
"733",11,"Huskies","Huskies_M1","Huskies_F2","1H",1882.884018,"Pass","Simple pass",69,47,73,33,-1,16123
"734",11,"Huskies","Huskies_F2","Huskies_M11","1H",1884.575091,"Pass","Simple pass",73,33,70,60,-1,16124
"735",11,"Huskies","Huskies_M11","Huskies_F2","1H",1885.933046,"Pass","Simple pass",70,60,65,40,-1,16125
"736",11,"Huskies","Huskies_F2","Huskies_D3","1H",1886.944188,"Pass","Simple pass",65,40,56,70,-1,16126
"737",11,"Huskies","Huskies_D3","Huskies_D1","1H",1890.908793,"Pass","Simple pass",56,70,57,51,-1,16127
"738",11,"Huskies","Huskies_D1","Huskies_M1","1H",1892.802886,"Pass","Simple pass",57,51,65,28,-1,16128
"739",11,"Huskies","Huskies_M1","Huskies_F4","1H",1899.347877,"Pass","Simple pass",65,28,82,35,14,16129
"740",11,"Huskies","Huskies_F4","Huskies_M10","2H",853.073997,"Pass","Simple pass",88,94,78,88,-1,16540
"741",11,"Huskies","Huskies_M10","Huskies_M4","2H",854.270516,"Pass","Simple pass",78,88,70,91,-1,16541
"742",11,"Huskies","Huskies_M4","Huskies_D1","2H",856.340732,"Pass","Simple pass",70,91,53,39,-1,16542
"743",11,"Huskies","Huskies_D1","Huskies_M1","2H",859.925777,"Pass","Simple pass",53,39,56,26,-1,16543
"744",11,"Huskies","Huskies_M1","Huskies_D4","2H",862.071765,"Pass","Simple pass",56,26,62,3,-1,16544
"745",11,"Huskies","Huskies_D4","Huskies_F2","2H",864.947843,"Pass","Simple pass",62,3,69,16,-1,16545
"746",11,"Huskies","Huskies_F2","Huskies_M4","2H",867.141407,"Pass","Simple pass",69,16,57,58,-1,16546
"747",11,"Huskies","Huskies_M4","Huskies_M10","2H",869.670768,"Pass","Simple pass",57,58,66,66,-1,16547
"748",11,"Huskies","Huskies_M10","Huskies_D3","2H",873.30365,"Pass","Simple pass",66,66,46,66,-1,16548
"749",11,"Huskies","Huskies_D3","Huskies_M4","2H",874.74942,"Pass","Simple pass",46,66,55,92,10,16549
